uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,13
DF,PNEUMONIA,DOMICILIO,"90 - 99",M,3
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,104
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,71
DF,PNEUMONIA,OUTRO,"90 - 99",F,6
DF,PNEUMONIA,OUTRO,"90 - 99",M,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
DF,SEPTICEMIA,DOMICILIO,"90 - 99",F,5
DF,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,53
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,30
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
ES,OUTRAS,DOMICILIO,"90 - 99",F,103
ES,OUTRAS,DOMICILIO,"90 - 99",M,43
ES,OUTRAS,HOSPITAL,"90 - 99",F,121
ES,OUTRAS,HOSPITAL,"90 - 99",M,59
ES,OUTRAS,OUTRO,"90 - 99",F,6
ES,OUTRAS,OUTRO,"90 - 99",M,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
ES,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
ES,COVID,HOSPITAL,"90 - 99",F,10
ES,COVID,HOSPITAL,"90 - 99",M,5
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,11
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,30
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,20
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,18
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,18
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,165
ES,PNEUMONIA,HOSPITAL,"90 - 99",I,1
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,91
ES,PNEUMONIA,OUTRO,"90 - 99",F,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
ES,SEPTICEMIA,DOMICILIO,"90 - 99",F,11
ES,SEPTICEMIA,DOMICILIO,"90 - 99",M,4
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,107
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,52
ES,SEPTICEMIA,OUTRO,"90 - 99",M,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
ES,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
GO,OUTRAS,DOMICILIO,"90 - 99",F,82
GO,OUTRAS,DOMICILIO,"90 - 99",M,53
GO,OUTRAS,HOSPITAL,"90 - 99",F,102
GO,OUTRAS,HOSPITAL,"90 - 99",M,72
GO,OUTRAS,IGNORADO,"90 - 99",F,7
GO,OUTRAS,IGNORADO,"90 - 99",M,3
GO,OUTRAS,OUTRO,"90 - 99",F,22
GO,OUTRAS,OUTRO,"90 - 99",M,19
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,22
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,15
GO,COVID,DOMICILIO,"90 - 99",F,3
GO,COVID,DOMICILIO,"90 - 99",M,1
GO,COVID,HOSPITAL,"90 - 99",F,4
GO,COVID,HOSPITAL,"90 - 99",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
GO,INDETERMINADA,HOSPITAL,"90 - 99",F,1
GO,INDETERMINADA,OUTRO,"90 - 99",F,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,22
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,18
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,23
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,24
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
GO,PNEUMONIA,DOMICILIO,"90 - 99",F,19
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,21
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,182
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,115
GO,PNEUMONIA,IGNORADO,"90 - 99",F,4
GO,PNEUMONIA,IGNORADO,"90 - 99",M,6
GO,PNEUMONIA,OUTRO,"90 - 99",F,4
GO,PNEUMONIA,OUTRO,"90 - 99",M,4
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,27
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,20
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,6
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,61
GO,SEPTICEMIA,HOSPITAL,"90 - 99",I,1
GO,SEPTICEMIA,HOSPITAL,"90 - 99",M,42
GO,SEPTICEMIA,IGNORADO,"90 - 99",F,2
GO,SEPTICEMIA,IGNORADO,"90 - 99",M,2
GO,SEPTICEMIA,OUTRO,"90 - 99",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
GO,SRAG,HOSPITAL,"90 - 99",F,1
MA,OUTRAS,AMBULANCIA,"90 - 99",F,1
MA,OUTRAS,AMBULANCIA,"90 - 99",M,1
MA,OUTRAS,DOMICILIO,"90 - 99",F,93
MA,OUTRAS,DOMICILIO,"90 - 99",M,93
MA,OUTRAS,HOSPITAL,"90 - 99",F,64
MA,OUTRAS,HOSPITAL,"90 - 99",M,47
MA,OUTRAS,IGNORADO,"90 - 99",F,1
MA,OUTRAS,OUTRO,"90 - 99",F,3
MA,OUTRAS,OUTRO,"90 - 99",M,6
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MA,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
MA,COVID,HOSPITAL,"90 - 99",F,2
MA,COVID,HOSPITAL,"90 - 99",M,2
MA,INDETERMINADA,DOMICILIO,"90 - 99",F,2
MA,INDETERMINADA,DOMICILIO,"90 - 99",M,2
MA,INDETERMINADA,HOSPITAL,"90 - 99",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,9
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,8
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,16
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,10
MA,PNEUMONIA,DOMICILIO,"90 - 99",F,13
MA,PNEUMONIA,DOMICILIO,"90 - 99",M,13
MA,PNEUMONIA,HOSPITAL,"90 - 99",F,40
MA,PNEUMONIA,HOSPITAL,"90 - 99",M,32
MA,PNEUMONIA,IGNORADO,"90 - 99",M,2
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
MA,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
MA,SEPTICEMIA,HOSPITAL,"90 - 99",F,21
MA,SEPTICEMIA,HOSPITAL,"90 - 99",M,16
MA,SRAG,DOMICILIO,"90 - 99",F,1
MA,SRAG,HOSPITAL,"90 - 99",M,1
MG,OUTRAS,DOMICILIO,"90 - 99",F,713
MG,OUTRAS,DOMICILIO,"90 - 99",M,376
MG,OUTRAS,HOSPITAL,"90 - 99",F,841
MG,OUTRAS,HOSPITAL,"90 - 99",M,479
MG,OUTRAS,IGNORADO,"90 - 99",F,12
MG,OUTRAS,IGNORADO,"90 - 99",I,9
MG,OUTRAS,IGNORADO,"90 - 99",M,11
MG,OUTRAS,OUTRO,"90 - 99",F,46
MG,OUTRAS,OUTRO,"90 - 99",M,27
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,89
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,54
MG,OUTRAS,VIA_PUBLICA,"90 - 99",F,8
MG,OUTRAS,VIA_PUBLICA,"90 - 99",M,4
MG,COVID,DOMICILIO,"90 - 99",F,3
MG,COVID,HOSPITAL,"90 - 99",F,29
MG,COVID,HOSPITAL,"90 - 99",M,19
MG,COVID,OUTRO,"90 - 99",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MG,INDETERMINADA,DOMICILIO,"90 - 99",F,17
MG,INDETERMINADA,DOMICILIO,"90 - 99",M,10
MG,INDETERMINADA,HOSPITAL,"90 - 99",F,8
MG,INDETERMINADA,HOSPITAL,"90 - 99",M,3
MG,INDETERMINADA,IGNORADO,"90 - 99",I,3
MG,INDETERMINADA,OUTRO,"90 - 99",F,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,66
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,36
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,201
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,102
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,6
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",I,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,26
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,20
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
MG,PNEUMONIA,DOMICILIO,"90 - 99",F,91
MG,PNEUMONIA,DOMICILIO,"90 - 99",M,51
MG,PNEUMONIA,HOSPITAL,"90 - 99",F,892
MG,PNEUMONIA,HOSPITAL,"90 - 99",M,587
MG,PNEUMONIA,IGNORADO,"90 - 99",F,10
MG,PNEUMONIA,IGNORADO,"90 - 99",M,10
MG,PNEUMONIA,OUTRO,"90 - 99",F,11
MG,PNEUMONIA,OUTRO,"90 - 99",M,7
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,66
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,39
MG,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
MG,SEPTICEMIA,DOMICILIO,"90 - 99",F,31
MG,SEPTICEMIA,DOMICILIO,"90 - 99",M,9
MG,SEPTICEMIA,HOSPITAL,"90 - 99",F,503
MG,SEPTICEMIA,HOSPITAL,"90 - 99",M,268
MG,SEPTICEMIA,IGNORADO,"90 - 99",F,5
MG,SEPTICEMIA,IGNORADO,"90 - 99",I,3
MG,SEPTICEMIA,IGNORADO,"90 - 99",M,2
MG,SEPTICEMIA,OUTRO,"90 - 99",F,9
MG,SEPTICEMIA,OUTRO,"90 - 99",M,3
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,50
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,23
MG,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,1
MG,SRAG,DOMICILIO,"90 - 99",F,1
MG,SRAG,DOMICILIO,"90 - 99",M,2
MG,SRAG,HOSPITAL,"90 - 99",F,8
MG,SRAG,IGNORADO,"90 - 99",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MS,OUTRAS,DOMICILIO,"90 - 99",F,59
MS,OUTRAS,DOMICILIO,"90 - 99",M,38
MS,OUTRAS,HOSPITAL,"90 - 99",F,48
MS,OUTRAS,HOSPITAL,"90 - 99",I,1
MS,OUTRAS,HOSPITAL,"90 - 99",M,52
MS,OUTRAS,OUTRO,"90 - 99",F,2
MS,OUTRAS,OUTRO,"90 - 99",M,1
MS,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
MS,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
MS,COVID,HOSPITAL,"90 - 99",F,4
MS,COVID,HOSPITAL,"90 - 99",M,2
MS,INDETERMINADA,DOMICILIO,"90 - 99",F,3
MS,INDETERMINADA,HOSPITAL,"90 - 99",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,9
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,5
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,14
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,10
MS,PNEUMONIA,DOMICILIO,"90 - 99",F,6
MS,PNEUMONIA,DOMICILIO,"90 - 99",M,5
MS,PNEUMONIA,HOSPITAL,"90 - 99",F,76
MS,PNEUMONIA,HOSPITAL,"90 - 99",M,82
MS,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,1
MS,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
MS,SEPTICEMIA,HOSPITAL,"90 - 99",F,44
MS,SEPTICEMIA,HOSPITAL,"90 - 99",M,24
MT,OUTRAS,DOMICILIO,"90 - 99",F,34
MT,OUTRAS,DOMICILIO,"90 - 99",M,30
MT,OUTRAS,HOSPITAL,"90 - 99",F,41
MT,OUTRAS,HOSPITAL,"90 - 99",M,33
MT,OUTRAS,IGNORADO,"90 - 99",F,28
MT,OUTRAS,IGNORADO,"90 - 99",M,17
MT,OUTRAS,OUTRO,"90 - 99",F,15
MT,OUTRAS,OUTRO,"90 - 99",M,6
MT,COVID,HOSPITAL,"90 - 99",F,1
MT,COVID,HOSPITAL,"90 - 99",M,4
MT,COVID,IGNORADO,"90 - 99",F,1
MT,INDETERMINADA,OUTRO,"90 - 99",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,9
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,16
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,8
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,5
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
MT,PNEUMONIA,DOMICILIO,"90 - 99",F,1
MT,PNEUMONIA,DOMICILIO,"90 - 99",M,3
MT,PNEUMONIA,HOSPITAL,"90 - 99",F,31
MT,PNEUMONIA,HOSPITAL,"90 - 99",M,33
MT,PNEUMONIA,IGNORADO,"90 - 99",F,14
MT,PNEUMONIA,IGNORADO,"90 - 99",M,8
MT,PNEUMONIA,OUTRO,"90 - 99",F,4
MT,PNEUMONIA,OUTRO,"90 - 99",M,5
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MT,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
MT,SEPTICEMIA,HOSPITAL,"90 - 99",F,11
MT,SEPTICEMIA,HOSPITAL,"90 - 99",M,9
MT,SEPTICEMIA,IGNORADO,"90 - 99",F,8
MT,SEPTICEMIA,IGNORADO,"90 - 99",M,6
MT,SEPTICEMIA,OUTRO,"90 - 99",F,1
MT,SEPTICEMIA,OUTRO,"90 - 99",M,1
MT,SRAG,DOMICILIO,"90 - 99",F,1
PA,OUTRAS,DOMICILIO,"90 - 99",F,87
PA,OUTRAS,DOMICILIO,"90 - 99",M,67
PA,OUTRAS,HOSPITAL,"90 - 99",F,53
PA,OUTRAS,HOSPITAL,"90 - 99",M,35
PA,OUTRAS,IGNORADO,"90 - 99",F,4
PA,OUTRAS,OUTRO,"90 - 99",F,3
PA,OUTRAS,OUTRO,"90 - 99",M,3
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
PA,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
PA,COVID,DOMICILIO,"90 - 99",M,1
PA,COVID,HOSPITAL,"90 - 99",F,3
PA,INDETERMINADA,DOMICILIO,"90 - 99",F,6
PA,INDETERMINADA,DOMICILIO,"90 - 99",M,4
PA,INDETERMINADA,HOSPITAL,"90 - 99",F,1
PA,INDETERMINADA,IGNORADO,"90 - 99",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,10
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,10
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,28
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,22
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
PA,PNEUMONIA,DOMICILIO,"90 - 99",F,20
PA,PNEUMONIA,DOMICILIO,"90 - 99",M,15
PA,PNEUMONIA,HOSPITAL,"90 - 99",F,117
PA,PNEUMONIA,HOSPITAL,"90 - 99",M,83
PA,PNEUMONIA,OUTRO,"90 - 99",F,3
PA,PNEUMONIA,OUTRO,"90 - 99",M,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
PA,SEPTICEMIA,DOMICILIO,"90 - 99",F,6
PA,SEPTICEMIA,DOMICILIO,"90 - 99",M,8
PA,SEPTICEMIA,HOSPITAL,"90 - 99",F,46
PA,SEPTICEMIA,HOSPITAL,"90 - 99",M,18
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PA,SRAG,HOSPITAL,"90 - 99",F,1
PB,OUTRAS,DOMICILIO,"90 - 99",F,182
PB,OUTRAS,DOMICILIO,"90 - 99",M,100
PB,OUTRAS,HOSPITAL,"90 - 99",F,85
PB,OUTRAS,HOSPITAL,"90 - 99",M,44
PB,OUTRAS,IGNORADO,"90 - 99",F,2
PB,OUTRAS,OUTRO,"90 - 99",F,6
PB,OUTRAS,OUTRO,"90 - 99",M,6
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
PB,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
PB,COVID,DOMICILIO,"90 - 99",F,1
PB,COVID,HOSPITAL,"90 - 99",F,3
PB,COVID,HOSPITAL,"90 - 99",M,4
PB,INDETERMINADA,DOMICILIO,"90 - 99",F,2
PB,INDETERMINADA,DOMICILIO,"90 - 99",M,5
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,15
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,9
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,32
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,13
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
PB,PNEUMONIA,DOMICILIO,"90 - 99",F,35
PB,PNEUMONIA,DOMICILIO,"90 - 99",M,15
PB,PNEUMONIA,HOSPITAL,"90 - 99",F,153
PB,PNEUMONIA,HOSPITAL,"90 - 99",M,101
PB,PNEUMONIA,OUTRO,"90 - 99",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PB,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
PB,SEPTICEMIA,DOMICILIO,"90 - 99",F,10
PB,SEPTICEMIA,DOMICILIO,"90 - 99",M,10
PB,SEPTICEMIA,HOSPITAL,"90 - 99",F,114
PB,SEPTICEMIA,HOSPITAL,"90 - 99",M,55
PB,SEPTICEMIA,OUTRO,"90 - 99",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
PB,SRAG,HOSPITAL,"90 - 99",F,3
PB,SRAG,HOSPITAL,"90 - 99",M,1
PE,OUTRAS,DOMICILIO,"90 - 99",F,274
PE,OUTRAS,DOMICILIO,"90 - 99",M,156
PE,OUTRAS,HOSPITAL,"90 - 99",F,264
PE,OUTRAS,HOSPITAL,"90 - 99",M,118
PE,OUTRAS,IGNORADO,"90 - 99",F,3
PE,OUTRAS,IGNORADO,"90 - 99",M,1
PE,OUTRAS,OUTRO,"90 - 99",F,9
PE,OUTRAS,OUTRO,"90 - 99",M,3
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,20
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
PE,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
PE,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
PE,COVID,HOSPITAL,"90 - 99",F,9
PE,COVID,HOSPITAL,"90 - 99",M,3
PE,INDETERMINADA,DOMICILIO,"90 - 99",F,5
PE,INDETERMINADA,DOMICILIO,"90 - 99",M,5
PE,INDETERMINADA,HOSPITAL,"90 - 99",F,2
PE,INDETERMINADA,HOSPITAL,"90 - 99",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,43
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,27
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,70
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,26
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
PE,PNEUMONIA,DOMICILIO,"90 - 99",F,65
PE,PNEUMONIA,DOMICILIO,"90 - 99",M,28
PE,PNEUMONIA,HOSPITAL,"90 - 99",F,184
PE,PNEUMONIA,HOSPITAL,"90 - 99",M,121
PE,PNEUMONIA,IGNORADO,"90 - 99",F,1
PE,PNEUMONIA,IGNORADO,"90 - 99",M,2
PE,PNEUMONIA,OUTRO,"90 - 99",F,3
PE,PNEUMONIA,OUTRO,"90 - 99",M,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,14
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PE,SEPTICEMIA,DOMICILIO,"90 - 99",F,36
PE,SEPTICEMIA,DOMICILIO,"90 - 99",M,23
PE,SEPTICEMIA,HOSPITAL,"90 - 99",F,268
PE,SEPTICEMIA,HOSPITAL,"90 - 99",M,121
PE,SEPTICEMIA,IGNORADO,"90 - 99",F,1
PE,SEPTICEMIA,OUTRO,"90 - 99",F,5
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,15
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
PE,SRAG,DOMICILIO,"90 - 99",F,1
PE,SRAG,HOSPITAL,"90 - 99",F,5
PE,SRAG,HOSPITAL,"90 - 99",M,2
PI,OUTRAS,DOMICILIO,"90 - 99",F,68
PI,OUTRAS,DOMICILIO,"90 - 99",M,66
PI,OUTRAS,HOSPITAL,"90 - 99",F,28
PI,OUTRAS,HOSPITAL,"90 - 99",M,32
PI,OUTRAS,OUTRO,"90 - 99",F,3
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
PI,COVID,HOSPITAL,"90 - 99",F,1
PI,COVID,HOSPITAL,"90 - 99",M,1
PI,INDETERMINADA,DOMICILIO,"90 - 99",F,1
PI,INDETERMINADA,DOMICILIO,"90 - 99",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,14
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,19
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,9
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,11
PI,PNEUMONIA,DOMICILIO,"90 - 99",F,9
PI,PNEUMONIA,DOMICILIO,"90 - 99",M,14
PI,PNEUMONIA,HOSPITAL,"90 - 99",F,37
PI,PNEUMONIA,HOSPITAL,"90 - 99",M,36
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PI,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
PI,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
PI,SEPTICEMIA,HOSPITAL,"90 - 99",F,17
PI,SEPTICEMIA,HOSPITAL,"90 - 99",M,11
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PI,SRAG,DOMICILIO,"90 - 99",M,1
PI,SRAG,HOSPITAL,"90 - 99",F,1
PI,SRAG,HOSPITAL,"90 - 99",M,1
PR,OUTRAS,DOMICILIO,"90 - 99",F,369
PR,OUTRAS,DOMICILIO,"90 - 99",M,173
PR,OUTRAS,HOSPITAL,"90 - 99",F,353
PR,OUTRAS,HOSPITAL,"90 - 99",M,204
PR,OUTRAS,OUTRO,"90 - 99",F,30
PR,OUTRAS,OUTRO,"90 - 99",M,6
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,14
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
